dataid,prediction
44626,2001.37961869
44627,1985.50806649
44628,1993.52183655
44629,1992.45823653
44630,1990.64980949
44631,1989.11126282
44632,1989.46011411
44633,1981.66317449
44634,1990.90840401
44635,1988.49949553
44636,1988.41865723
44637,1988.41805838
44638,1990.63343402
44639,1992.90874464
44640,1988.471893
44641,1986.15823868
44642,1993.27703353
44643,1989.28570947
44644,1987.08982497
44645,1985.52057501
44646,1984.44285824
44647,1989.98455159
44648,1983.14275974
44649,1991.25607559
44650,1985.30952003
44651,1993.34606124
44652,1987.91944502
44653,1987.09607683
44654,1989.51365594
44655,2004.49572166
44656,2004.32941096
44657,2007.66667169
44658,2001.64506462
44659,2000.47493245
44660,2003.34322383
44661,1989.15049912
44662,1983.84854538
44663,1993.00995571
44664,1984.81080571
44665,1991.29384204
44666,1992.09097822
44667,1989.10480032
44668,1991.14650659
44669,1984.92706813
44670,1991.58707563
44671,1994.30787599
44672,1985.41526725
44673,1981.80528321
44674,1998.08658402
44675,2004.85773753
44676,2003.48373979
44677,2000.59888204
44678,2004.21408946
44679,2004.08755693
44680,2004.68140529
44681,2003.80668338
44682,2006.38965399
44683,1993.65072177
44684,2004.51440429
44685,2006.74079884
44686,2000.85120042
44687,2002.93458639
44688,2000.37079002
44689,2006.13785864
44690,1999.94938655
44691,1999.84726863
44692,2003.57032412
44693,2003.77312172
44694,2012.52095503
44695,2010.22110819
44696,1998.22485287
44697,2000.75864501
44698,1998.18978048
44699,2006.07803711
44700,1993.29071777
44701,1993.6776887
44702,1992.80838506
44703,1997.87231116
44704,1987.69411712
44705,1997.48712011
44706,2009.39239413
44707,2007.77267939
44708,2008.09680412
44709,2005.10889898
44710,2010.98156569
44711,2009.82247232
44712,2008.46594195
44713,2009.58330662
44714,2010.80593367
44715,2008.70643403
44716,2007.33746948
44717,2008.35040678
44718,2002.06029868
44719,2004.96458727
44720,2000.23799116
44721,2003.30041748
44722,2004.70943358
44723,2006.59961747
44724,2000.05523181
44725,2005.40294084
44726,2006.02277022
44727,2008.39863636
44728,2005.64551968
44729,1998.95211296
44730,2009.84725604
44731,2000.07787789
44732,2008.39312385
44733,2002.88690767
44734,2003.4365809
44735,2006.96317961
44736,2003.00550934
44737,2003.83587631
44738,2007.56893388
44739,2009.20454371
44740,2003.02054912
44741,2004.77878614
44742,2003.01541451
44743,2010.28162174
44744,1998.571155
44745,2000.9183039
44746,2007.79320827
44747,2007.50427709
44748,1999.69938152
44749,2002.67040952
44750,2001.01605469
44751,2005.2550119
44752,2004.12255933
44753,2001.26396555
44754,1999.39374607
44755,2001.87942859
44756,2009.69105769
44757,2002.67774493
44758,1999.92158878
44759,1999.51291521
44760,2002.5486687
44761,2000.70472569
44762,1999.8827627
44763,2007.79626495
44764,2002.64314874
44765,2004.88909218
44766,2003.56818043
44767,1994.12555419
44768,2001.54476852
44769,2002.06012711
44770,2000.84818522
44771,2004.87317401
44772,2010.82703144
44773,2006.54087265
44774,2007.84662569
44775,2005.80969913
44776,2005.62558351
44777,2006.12454315
44778,2003.9301282
44779,2001.91867859
44780,2009.65741232
44781,2006.11216653
44782,2005.27364099
44783,2004.78799622
44784,2004.35698604
44785,2004.81274367
44786,2004.91677194
44787,2003.78989408
44788,2003.68142385
44789,2004.30068519
44790,1998.74940069
44791,2001.22871625
44792,1995.19008313
44793,2001.00136796
44794,2000.52593556
44795,1998.48159616
44796,2000.90871445
44797,1998.03827112
44798,1999.88727244
44799,1995.10443932
44800,1993.61120118
44801,1999.59379166
44802,1997.2670539
44803,2006.28365531
44804,2004.60171802
44805,2003.17423727
44806,2003.39220858
44807,2004.05482
44808,2004.06901818
44809,2005.96824159
44810,2005.22714531
44811,2003.98679212
44812,2000.56335382
44813,2004.41193276
44814,2002.88916901
44815,2001.19698141
44816,1991.73031759
44817,2007.34017216
44818,2006.33277105
44819,2004.20221659
44820,2005.12969349
44821,1996.43321474
44822,2002.98009055
44823,2001.53101435
44824,2002.92225623
44825,1997.97826613
44826,2002.82154443
44827,2006.3770905
44828,2000.9382134
44829,2001.04536387
44830,2004.15514339
44831,2002.2663988
44832,2006.10792014
44833,2005.48658905
44834,2002.75649384
44835,2003.98853941
44836,2002.0530517
44837,2003.11994286
44838,1993.5819151
44839,1995.66531804
44840,1998.88903455
44841,1993.13347204
44842,1998.82986195
44843,1996.01503917
44844,1995.20134886
44845,1997.78629396
44846,1997.64509192
44847,1992.82778815
44848,1994.25660728
44849,1993.03067015
44850,1988.06962802
44851,1986.56389227
44852,1990.62344431
44853,1998.42037372
44854,2001.13443207
44855,2000.36841397
44856,2005.92878982
44857,1995.75719488
44858,1999.97190531
44859,2001.38823833
44860,1997.37907035
44861,2001.08764145
44862,1994.92354022
44863,1997.03267915
44864,1998.89367181
44865,1995.21078328
44866,2000.98550216
44867,1994.95914189
44868,2009.82839395
44869,1991.82764132
44870,2003.02009511
44871,1996.62160971
44872,2001.31042434
44873,2003.14582721
44874,1998.86717727
44875,2000.54909426
44876,2003.90424406
44877,2003.55360493
44878,1999.93697793
44879,2001.3545203
44880,2001.79046217
44881,2005.33995851
44882,2007.26427997
44883,2005.40762148
44884,2002.20588557
44885,2000.13432299
44886,2003.6326314
44887,1998.94653087
44888,1998.33962659
44889,1999.33343457
44890,2001.18388298
44891,2004.97319012
44892,2006.36738957
44893,2000.3734084
44894,2002.13740644
44895,2001.4708734
44896,2006.02098436
44897,2003.74864005
44898,2003.10497197
44899,2006.85861101
44900,2007.41643797
44901,2007.92658492
44902,2004.0567978
44903,2001.58375499
44904,2003.65517029
44905,2003.93990757
44906,1999.53161717
44907,1999.36591139
44908,2002.27279747
44909,1999.71298323
44910,2004.90638693
44911,2004.52962933
44912,1997.73474541
44913,1999.27096867
44914,1993.56150681
44915,1997.15523277
44916,1994.8977261
44917,1995.34463837
44918,1996.2467124
44919,1993.08868533
44920,1991.84848365
44921,1992.0260376
44922,1992.30702189
44923,1992.4520995
44924,1998.86978046
44925,1998.52338789
44926,1997.99306065
44927,1997.98865733
44928,2003.40358675
44929,2001.8465585
44930,2000.11945288
44931,2002.54274283
44932,2002.22561917
44933,2005.18428378
44934,2000.77977115
44935,1997.04760164
44936,2000.53885863
44937,1997.27069816
44938,1999.97654487
44939,1997.2056564
44940,1996.93160653
44941,2001.64124492
44942,1995.0862775
44943,1994.9264396
44944,1997.08429183
44945,1994.92064936
44946,1993.67936035
44947,1990.6585489
44948,1995.10096908
44949,1996.38713029
44950,1995.55305379
44951,1998.88845635
44952,1998.4462083
44953,1995.9382773
44954,1996.26500568
44955,2000.37213928
44956,1997.40051228
44957,2003.19052971
44958,1998.14574488
44959,1996.5947574
44960,2002.15709673
44961,2004.00844908
44962,1999.00976547
44963,2003.69754903
44964,2001.72775995
44965,2000.52145909
44966,2000.89189813
44967,2000.16627724
44968,2004.96529395
44969,2002.03577165
44970,2003.4623407
44971,2001.22244024
44972,2000.96373114
44973,2002.45269286
44974,2002.8958922
44975,2002.86428148
44976,1993.7395173
44977,2004.01652671
44978,1999.11677732
44979,2010.17402133
44980,2006.88815242
44981,2001.48928042
44982,1995.26717411
44983,2016.22224783
44984,2004.57039693
44985,2008.67117503
44986,1998.89088882
44987,2003.24775024
44988,2002.86463712
44989,2009.19361227
44990,2001.03623631
44991,2004.21854784
44992,2006.90662147
44993,2009.963379
44994,2006.37429116
44995,2001.30704261
44996,1996.98295967
44997,1994.55822382
44998,1996.95557181
44999,2006.90055511
45000,1999.34754385
45001,1999.68003007
45002,2004.29735772
45003,1999.4684061
45004,1989.99162897
45005,1997.02562781
45006,2007.12535775
45007,2006.57056286
45008,2003.7777953
45009,1999.82946902
45010,2007.78929511
45011,2001.46713037
45012,2000.0270998
45013,2005.69753845
45014,2007.36423194
45015,2007.9979059
45016,2005.28323345
45017,2010.85508596
45018,2009.70305151
45019,1992.82940316
45020,1996.90416536
45021,1999.62159135
45022,1997.66013971
45023,2000.53779172
45024,1997.86824101
45025,1996.54610394
45026,2000.01713697
45027,2001.01059276
45028,1999.34468471
45029,1999.96617051
45030,1999.96813811
45031,2004.71951718
45032,2000.27649352
45033,2003.89612638
45034,2006.11441412
45035,2003.26370241
45036,2004.82794746
45037,2002.02559037
45038,2000.10438133
45039,2004.33812171
45040,2007.13253982
45041,1993.66941748
45042,1998.9091888
45043,1995.92783366
45044,1996.67697577
45045,1999.71213708
45046,1993.38515904
45047,1995.68801534
45048,1996.82399584
45049,1988.01954009
45050,1992.50568616
45051,1995.10731422
45052,1991.60905873
45053,1992.35845002
45054,1994.72492027
45055,1990.76191224
45056,1991.28209056
45057,1993.8617126
45058,1988.58020975
45059,1995.5620554
45060,1999.35906998
45061,1992.84978379
45062,1991.71961656
45063,1996.91409986
45064,1994.73325744
45065,1994.04454611
45066,1999.27322395
45067,1992.90005239
45068,1995.83280623
45069,1995.78942844
45070,1999.56618487
45071,1993.21322306
45072,1994.95740356
45073,1999.05111635
45074,1997.85982674
45075,1994.93825903
45076,1996.50343279
45077,1995.97079728
45078,1993.67485042
45079,1991.03385598
45080,1992.29060368
45081,1991.86298373
45082,1991.46833858
45083,1994.66542803
45084,1986.57939504
45085,1984.50690889
45086,1995.69753505
45087,1990.07762308
45088,1989.96837495
45089,1991.24262616
45090,1993.19847878
45091,1987.2769652
45092,1992.10632242
45093,1996.7100927
45094,1996.99526571
45095,1996.18268362
45096,2003.17927585
45097,1998.03524297
45098,1996.02959103
45099,2001.54493445
45100,1998.51627578
45101,1997.26261726
45102,1998.6173487
45103,2000.146898
45104,1996.23718419
45105,2000.79021626
45106,1991.34412074
45107,1995.75581843
45108,1998.2819518
45109,1998.78142336
45110,1991.96344142
45111,1992.55336634
45112,1987.72291458
45113,1992.96191165
45114,1995.11553239
45115,1992.49855595
45116,1996.95345426
45117,1992.33643257
45118,1993.32906219
45119,1994.07269973
45120,1999.33241055
45121,1993.50747756
45122,1991.68760112
45123,1997.15459236
45124,1999.17766284
45125,1994.38965257
45126,2002.47282189
45127,1998.65570998
45128,2000.11566915
45129,2008.52702762
45130,1997.93291913
45131,2001.18498624
45132,1999.89064778
45133,1998.61425858
45134,2000.79332297
45135,1998.90868634
45136,1995.04019937
45137,2002.93456713
45138,2004.80535673
45139,2000.5276737
45140,1994.51915546
45141,1999.32560596
45142,1996.32282328
45143,1992.83144427
45144,1996.36763618
45145,1997.42967801
45146,1994.74210668
45147,1997.92921693
45148,1996.5786549
45149,1995.25082713
45150,1998.83855312
45151,1993.64199722
45152,1998.35776208
45153,1995.44670542
45154,1999.83243358
45155,1996.21214188
45156,1993.4020683
45157,2009.23544935
45158,2006.0581209
45159,2004.36442786
45160,2002.82970337
45161,1998.24304376
45162,2003.12097806
45163,2005.64155895
45164,2004.90881517
45165,2001.73260554
45166,2005.09274603
45167,2005.85485362
45168,2003.22134776
45169,2002.24253369
45170,1998.53787737
45171,2001.23391568
45172,2000.1338923
45173,2001.94315024
45174,1995.13601262
45175,1996.10733291
45176,1994.38886966
45177,1997.28790014
45178,1999.87936844
45179,2000.72123947
45180,1997.88689542
45181,2000.91293063
45182,2001.31245291
45183,1999.33644378
45184,2000.72611872
45185,1999.56540565
45186,1999.6974198
45187,2003.16877311
45188,2004.1692538
45189,2000.4357234
45190,2002.62609689
45191,1999.79408681
45192,1997.63074146
45193,2002.20474789
45194,1996.08066434
45195,1994.56482862
45196,1997.76751773
45197,1995.05401216
45198,1998.70196448
45199,1999.12190291
45200,1999.73948735
45201,1996.73021023
45202,1995.59377411
45203,1989.64829372
45204,1990.93563333
45205,1996.43520741
45206,1994.66352886
45207,1991.95283209
45208,1993.87477648
45209,1987.49892829
45210,2000.78357729
45211,2003.53896765
45212,2001.01543657
45213,1999.61566643
45214,2001.30383878
45215,1999.07051703
45216,2004.45197995
45217,2003.2039498
45218,2004.80055861
45219,2002.22359643
45220,2005.44505864
45221,2002.32959942
45222,1997.2220694
45223,1998.92417641
45224,1997.9190079
45225,1998.17697376
45226,1999.72768571
45227,2000.27155359
45228,2002.10233264
45229,1994.62726365
45230,2003.13631525
45231,2000.86555709
45232,2000.89636803
45233,2003.26149276
45234,1997.64856026
45235,2000.4069164
45236,1995.76048645
45237,1996.03308842
45238,1998.18451055
45239,2001.38336713
45240,2000.18477819
45241,1998.11479479
45242,1996.59741979
45243,1996.80146753
45244,1998.69608389
45245,1996.72626539
45246,1993.38159536
45247,1997.28577756
45248,1999.80480352
45249,2005.97295157
45250,2001.04940531
45251,1995.98652185
45252,1990.94722145
45253,1991.82124056
45254,1993.36396103
45255,1990.08862985
45256,1993.38078792
45257,1994.61712476
45258,1993.62605504
45259,1993.43157391
45260,1997.66532167
45261,1992.46682079
45262,1996.99512929
45263,1997.35040446
45264,1995.67588971
45265,1991.95691709
45266,1993.82947088
45267,1993.14326604
45268,1992.64426916
45269,1992.24655023
45270,1993.6602499
45271,1992.59820915
45272,1998.14900778
45273,1991.55110304
45274,1994.78293655
45275,1993.21872388
45276,1990.07632571
45277,1997.20677329
45278,1996.56772913
45279,1988.42788581
45280,1993.365618
45281,1992.22676425
45282,1992.67431631
45283,1990.45746805
45284,1993.9665044
45285,1991.83454216
45286,1992.53888112
45287,1994.51616605
45288,1992.89480224
45289,1990.76820313
45290,2001.82843489
45291,2000.28123821
45292,1994.58386149
45293,2006.33900397
45294,1990.2008668
45295,1990.65782858
45296,1991.42091343
45297,1991.59778055
45298,1992.9701111
45299,1991.86294752
45300,1988.64487646
45301,1989.6713904
45302,1989.33559594
45303,1987.37417303
45304,1994.02686328
45305,1997.25221412
45306,1996.61626675
45307,1994.58126001
45308,1998.49450713
45309,1995.33183299
45310,2002.056446
45311,1995.86213148
45312,1991.06828597
45313,1992.76647339
45314,1991.40684592
45315,1995.89652708
45316,1999.25677837
45317,1992.14410806
45318,1993.21967636
45319,1991.77615935
45320,1996.55542645
45321,1992.03267879
45322,1987.9491506
45323,1989.72991223
45324,1994.38027403
45325,1984.79318654
45326,1982.64261153
45327,1990.07832274
45328,1990.6514083
45329,1985.41261161
45330,1991.31970992
45331,1995.3950643
45332,1997.08336956
45333,1994.82738398
45334,1992.37996124
45335,1999.77213837
45336,1998.14433386
45337,1997.87278494
45338,1998.71468414
45339,1999.42219402
45340,1986.95052945
45341,1994.85507035
45342,1989.17197529
45343,1992.15369264
45344,1988.31611097
45345,1997.46870731
45346,2005.34942692
45347,1996.71103227
45348,1995.61186376
45349,1991.95076063
45350,1998.0757182
45351,1998.24899676
45352,1989.4660596
45353,1992.32209905
45354,1992.71183637
45355,1993.17607462
45356,1992.92693333
45357,2000.80876014
45358,2001.32735902
45359,1999.48177175
45360,2000.71584203
45361,2002.30392765
45362,1999.58992146
45363,2002.62062641
45364,2001.13927226
45365,2002.52675029
45366,2002.68750708
45367,2001.88260568
45368,2004.01651223
45369,1991.71363012
45370,1992.8975803
45371,1991.93381238
45372,1997.03659492
45373,1994.45465397
45374,1994.13691286
45375,1998.3076039
45376,1995.87933114
45377,1996.3321716
45378,1997.94639221
45379,1987.88251847
45380,1991.17400021
45381,1986.294417
45382,2001.44371879
45383,1996.23012676
45384,1996.66237659
45385,1995.41400533
45386,1997.2766678
45387,1991.66032578
45388,1992.88520711
45389,1995.91075772
45390,1994.58593698
45391,1991.45305729
45392,1991.3425553
45393,1988.25622336
45394,1990.44005509
45395,1993.57864524
45396,1987.53092604
45397,1997.19699975
45398,1997.70443829
45399,1999.26862655
45400,1999.49654464
45401,1999.37002089
45402,1991.75931179
45403,2003.88672401
45404,2004.4887884
45405,2002.41564634
45406,1997.5175099
45407,2004.73168643
45408,1994.00253571
45409,1990.25632933
45410,2003.7345433
45411,2000.82867553
45412,2002.12657533
45413,1997.25623922
45414,1996.63808113
45415,1994.0057592
45416,1990.10137872
45417,1987.93656248
45418,1997.44822065
45419,1990.29186363
45420,1996.41557189
45421,1995.31893731
45422,1986.52184104
45423,1985.28190077
45424,1985.91740523
45425,1997.41612841
45426,1998.61553107
45427,1990.07401652
45428,1991.44370154
45429,1992.63982097
45430,2002.27565928
45431,1994.45392032
45432,1993.67263288
45433,1988.83673949
45434,1995.2482011
45435,1991.55045424
45436,1992.55064614
45437,1988.27873906
45438,1999.18178985
45439,1994.29807835
45440,1995.08418239
45441,1991.27717028
45442,1988.70382787
45443,1993.65472778
45444,1994.86779391
45445,1985.60737703
45446,1989.81866391
45447,1996.64461012
45448,1996.10042677
45449,1994.38334195
45450,1990.30625106
45451,1991.50251623
45452,1997.22731009
45453,1996.43422497
45454,1996.0259767
45455,1993.11198336
45456,1987.73004931
45457,1990.74288245
45458,1992.78907451
45459,1984.30442935
45460,1987.82988794
45461,1986.90959313
45462,1997.02537765
45463,1992.53639005
45464,1991.92481073
45465,1988.54840957
45466,1983.84665595
45467,1991.25096907
45468,1988.28192731
45469,1989.75023076
45470,1988.59173549
45471,1995.85876633
45472,1990.58117437
45473,1993.21074591
45474,1987.78366513
45475,1989.49435535
45476,1997.37010439
45477,1987.89267721
45478,1986.08764637
45479,1994.09937201
45480,1989.57334345
45481,1990.23168763
45482,1990.79639901
45483,1990.82165826
45484,1985.49693435
45485,1994.11459692
45486,1992.62925003
45487,1988.81499136
45488,1993.83446968
45489,1992.50079531
45490,1990.40429298
45491,1992.37234129
45492,1993.97079134
45493,1992.85295914
45494,1991.10003411
45495,1993.95143499
45496,1993.94096229
45497,1988.35800407
45498,1990.22842043
45499,1997.08632962
45500,1994.60030687
45501,1986.62075307
45502,1994.40645162
45503,1993.71982538
45504,1991.07416371
45505,1992.20849274
45506,1988.62693356
45507,1992.3031165
45508,1994.65755147
45509,1998.37943145
45510,2003.17258886
45511,1999.56445917
45512,1994.63232675
45513,1991.91603695
45514,1993.74716703
45515,1993.09995582
45516,1989.86227887
45517,1997.03275569
45518,1996.64210304
45519,1991.60171912
45520,1992.36912284
45521,1991.26467842
45522,1987.68742595
45523,1983.12534145
45524,1987.90054163
45525,1992.38133588
45526,1990.39449444
45527,1994.39570793
45528,1988.92626111
45529,1999.70098947
45530,2003.67456802
45531,2003.34478247
45532,1989.45816981
45533,1983.57788716
45534,1998.49101439
45535,2014.27111687
45536,2005.42138794
45537,2004.6563646
45538,2003.75055373
45539,1995.20392285
45540,1996.26137439
45541,2004.54421126
45542,1999.98793742
45543,2004.67062324
45544,2001.24581058
45545,1995.96472277
45546,2004.72688028
45547,2003.90425832
45548,1995.82016264
45549,2001.37976828
45550,2001.37761335
45551,1986.58907133
45552,1989.48206976
45553,1991.11063974
45554,1993.89970448
45555,1992.55203312
45556,1996.00003432
45557,1992.59622759
45558,1994.45194434
45559,1996.27491259
45560,1997.43578157
45561,2000.60612937
45562,2001.56932812
45563,1987.88379812
45564,1990.65224977
45565,1990.91582182
45566,1980.13393815
45567,2007.85761663
45568,2004.51947089
45569,2001.25170881
45570,2002.66124443
45571,2005.58826257
45572,2002.54127324
45573,2002.62418669
45574,2005.72929823
45575,2007.2749244
45576,2006.96739253
45577,1990.21458527
45578,1992.11815295
45579,1993.7143055
45580,1992.06102686
45581,1992.18666906
45582,1993.54941891
45583,1994.57409757
45584,1989.50288573
45585,1991.4083646
45586,2005.37507003
45587,1998.68556516
45588,1996.54895411
45589,2000.56304988
45590,2001.00586945
45591,2000.7746214
45592,2004.08297889
45593,1998.56947081
45594,2001.43919959
45595,2005.62820504
45596,2004.65543181
45597,2003.96460289
45598,2001.16674406
45599,2003.67722187
45600,2001.84028583
45601,2003.80564507
45602,2006.69591281
45603,1995.58189691
45604,2003.86824122
45605,2003.53065512
45606,2006.55362388
45607,2005.55449735
45608,2004.71747755
45609,1994.88618207
45610,1995.12137671
45611,1999.97284038
45612,1999.48348539
45613,2003.15224993
45614,2003.86131592
45615,2000.08580112
45616,2001.70250027
45617,1996.45361322
45618,1997.21742349
45619,2001.38498813
45620,1997.94642647
45621,2000.29040445
45622,2000.1095548
45623,2008.57228877
45624,2005.15005508
45625,2010.75648914
45626,2005.57804124
45627,2004.20835685
45628,2001.19027796
45629,2008.51312481
45630,2007.63254873
45631,2006.24523848
45632,2009.99877268
45633,2007.40997555
45634,1995.08071919
45635,1999.00349829
45636,1997.4973243
45637,1994.23332365
45638,1999.81978059
45639,1999.67705548
45640,2000.18051349
45641,1997.44028356
45642,1997.76606407
45643,1995.47644126
45644,1999.43488449
45645,1999.97345902
45646,1997.46996151
45647,2006.57778798
45648,2002.15664063
45649,1997.31560471
45650,2004.7259305
45651,1994.02682106
45652,1996.60605764
45653,1996.18787204
45654,1996.79749473
45655,1996.23203731
45656,1998.42362729
45657,1996.64233094
45658,1996.62595038
45659,2001.13433238
45660,1998.42593794
45661,1995.02611291
45662,1998.36792404
45663,1995.93292261
45664,1991.82071594
45665,1995.63406563
45666,1997.71899605
45667,1993.38739676
45668,1995.16964577
45669,2000.67796413
45670,2000.24955793
45671,1998.43737911
45672,2000.58868746
45673,1997.16661796
45674,1998.07952013
45675,1997.9160981
45676,2000.20042638
45677,1999.55181057
45678,1997.55994365
45679,1998.08678479
45680,1999.44908396
45681,1999.90818376
45682,1998.19375289
45683,2000.7307266
45684,1995.64499445
45685,1997.09240204
45686,1999.71983278
45687,1998.94113343
45688,1998.67512482
45689,1999.65069029
45690,1997.25919569
45691,2007.18657378
45692,2001.59725468
45693,2007.78369068
45694,2005.36192365
45695,2004.7027676
45696,2007.03843195
45697,2002.33630682
45698,1999.06429154
45699,2003.1306485
45700,2006.25573329
45701,2007.18686027
45702,2004.03667285
45703,2004.96230893
45704,2005.35903783
45705,2005.068602
45706,2005.48827958
45707,2003.26813331
45708,2005.14818406
45709,2007.07550516
45710,1992.66985634
45711,1991.20112237
45712,1993.26642683
45713,1992.506201
45714,1992.26352091
45715,1992.88163212
45716,1993.24265401
45717,1991.15118984
45718,1991.80666466
45719,1990.56284646
45720,2006.29796856
45721,2004.36696016
45722,2004.7584917
45723,2004.69162076
45724,2005.95077391
45725,2004.19639223
45726,2006.90132825
45727,2004.98952276
45728,2007.5128276
45729,2007.80525385
45730,2005.41272886
45731,2004.95745013
45732,2006.99805973
45733,2006.88844668
45734,2006.3798231
45735,2004.04304165
45736,2009.86903466
45737,2004.28099647
45738,2005.72008747
45739,2009.17282658
45740,2009.03406092
45741,2006.54946976
45742,2007.63665543
45743,2007.66920349
45744,2006.2812687
45745,2007.54362004
45746,2006.90702254
45747,2007.68731794
45748,2007.76598004
45749,2004.5091911
45750,2007.94281027
45751,2006.79387597
45752,2005.60690283
45753,1994.01783959
45754,2000.99025243
45755,1997.34331844
45756,2000.44149617
45757,1993.80806163
45758,1992.48994513
45759,1996.57460326
45760,1999.30139436
45761,1999.52993814
45762,1996.0302819
45763,1995.62316631
45764,1995.19477245
45765,1998.99619345
45766,1994.1152613
45767,1996.10955818
45768,1996.11636704
45769,1995.88544713
45770,2006.73651713
45771,2003.20482249
45772,1998.70863381
45773,2007.2664396
45774,1993.60935504
45775,1994.17502001
45776,1997.94090431
45777,1993.13723899
45778,1995.33645983
45779,1993.72664494
45780,1993.0367032
45781,1995.61481707
45782,1998.56763236
45783,1993.39174949
45784,1991.38088636
45785,1991.99274899
45786,1995.19145101
45787,1998.3317233
45788,2001.19040711
45789,2001.18278059
45790,1997.84962296
45791,2003.33386619
45792,2000.51370228
45793,2000.33220329
45794,2001.13996998
45795,2001.33549479
45796,1996.44241639
45797,1998.84936588
45798,1997.61894277
45799,2000.35639543
45800,1996.10934034
45801,1999.77942057
45802,2000.58939711
45803,1999.70272318
45804,1998.02648483
45805,2002.21782575
45806,1997.39285737
45807,2000.64479475
45808,1998.36122506
45809,1996.20935448
45810,1997.29461605
45811,1994.47085054
45812,2003.783226
45813,2003.97177773
45814,2002.89962808
45815,2003.94501279
45816,2006.40187747
45817,2007.09137932
45818,2008.35361334
45819,2007.06290003
45820,2006.23717205
45821,2007.26234343
45822,1988.19695616
45823,1994.20042169
45824,1983.95012256
45825,1989.66730239
45826,1995.65506232
45827,2000.8979477
45828,1996.46243603
45829,2001.98535433
45830,2001.84409378
45831,2004.81908451
45832,2003.88598998
45833,2006.8081932
45834,1998.29022778
45835,1999.45747804
45836,2002.39702236
45837,2003.65267209
45838,1998.45737243
45839,1992.17733002
45840,1999.07765312
45841,1993.57441768
45842,1993.22194261
45843,1997.59917483
45844,1993.46974577
45845,1995.55471632
45846,2001.74659854
45847,1993.8114041
45848,1997.2139488
45849,1993.92702569
45850,2002.44442032
45851,1994.62974703
45852,1996.54659282
45853,2002.85253766
45854,1995.6231945
45855,1997.76580617
45856,1995.46363502
45857,1988.50511096
45858,1997.57655606
45859,1997.42242677
45860,1992.32949391
45861,1987.25375962
45862,1993.15853686
45863,1990.16085005
45864,1989.14039074
45865,1989.73670893
45866,1992.09415705
45867,1996.82333459
45868,1991.12991412
45869,1987.55110837
45870,1993.51804862
45871,1995.94997004
45872,1996.67026511
45873,1995.05781633
45874,1997.00651461
45875,1996.64904843
45876,1992.2877037
45877,1998.98673199
45878,1996.37284637
45879,1996.58031305
45880,1993.6902513
45881,1993.24674456
45882,1993.05021614
45883,2002.29215236
45884,1989.83194325
45885,1979.42366442
45886,1997.83169467
45887,1993.65469171
45888,1994.65215795
45889,1992.42296751
45890,1999.65039172
45891,1997.06087221
45892,1994.00378867
45893,2004.80965513
45894,1993.73555765
45895,1999.07767257
45896,1999.74892584
45897,2006.4473651
45898,1987.62562292
45899,1995.99583996
45900,2000.90214709
45901,1997.61761956
45902,1996.96541183
45903,1991.44397775
45904,1999.90636962
45905,2001.04258298
45906,1991.36406989
45907,2000.20859103
45908,1996.67996621
45909,1994.3421515
45910,1997.90671911
45911,1998.72567996
45912,2008.70610806
45913,2007.77597048
45914,2008.28784487
45915,2007.92244863
45916,2010.14886196
45917,2008.4303065
45918,2006.97764211
45919,2007.17620592
45920,2008.26933829
45921,2006.3834288
45922,2007.59424474
45923,2003.99169584
45924,2002.29449423
45925,2006.19108395
45926,2001.4336542
45927,2003.12649118
45928,2006.53318076
45929,2009.93074991
45930,2000.50380243
45931,2003.08870215
45932,2003.03397924
45933,2006.80556843
45934,2004.08026376
45935,2006.81445682
45936,2004.25171579
45937,2006.17876217
45938,2010.22517488
45939,2003.10661064
45940,1996.7389284
45941,1997.68930801
45942,1997.8239456
45943,1999.60209046
45944,1996.52961458
45945,1999.05407464
45946,1998.30593665
45947,2002.16188374
45948,2000.59648026
45949,2001.1406912
45950,1999.56279122
45951,2000.01153205
45952,1998.22407592
45953,1996.76496864
45954,2001.08893591
45955,1998.2731143
45956,2001.74729756
45957,1998.41649532
45958,1999.21517411
45959,2002.44217552
45960,1998.41656606
45961,2000.7997257
45962,1999.94746478
45963,1997.35507073
45964,1995.39125738
45965,1998.65528539
45966,1994.79537909
45967,1999.83929473
45968,1996.19036403
45969,1998.05042829
45970,2000.27553408
45971,1999.49838101
45972,1998.34297252
45973,1991.61092134
45974,2002.03909543
45975,1992.33856473
45976,1995.67838414
45977,1996.28198671
45978,1993.32509548
45979,1993.77472248
45980,1992.84155418
45981,1994.17376843
45982,1991.60075129
45983,1996.40304689
45984,2000.46474962
45985,1994.16413193
45986,1998.04966175
45987,2001.61387771
45988,1993.79333213
45989,1999.27625046
45990,1998.4132077
45991,1989.78644568
45992,1999.09136634
45993,1998.08172991
45994,2001.1212817
45995,2001.28297904
45996,2003.83563585
45997,2003.10202301
45998,2004.11287707
45999,2001.90326938
46000,2001.9867889
46001,2005.87722102
46002,1999.79033485
46003,2000.87734261
46004,2003.58246404
46005,2004.88183142
46006,1991.13304421
46007,1995.35074338
46008,1995.46001678
46009,1993.93369543
46010,1994.10772289
46011,2003.24181124
46012,1997.11145996
46013,1999.07738973
46014,1995.76034631
46015,2000.15806786
46016,1999.60565097
46017,1995.5482147
46018,1996.81878026
46019,2003.39822493
46020,2003.7644079
46021,2002.8757081
46022,1997.91666017
46023,2004.93108992
46024,2006.50257734
46025,1996.41403147
